,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
6639,"Déclaration de Mme Ségolène Neuville, secrétaire d'Etat aux personnes handicapées et à la lutte contre l'exclusion, sur l'insertion sociale et professionnelle des handicapés et la reconnaissance administrative du statut de travailleur handicapé, Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201370-declaration-de-mme-segolene-neuville-secretaire-detat-aux-personnes-ha,Déclaration,Segolène,Neuville,2016-11-14T12:00:00Z,SOCIÉTÉ,,201370
6640,"Interview de M. Jean-Marie Le Guen, secrétaire d'Etat aux relations avec le Parlement, à France 2 le 14 novembre 2016, sur la prolongation de l'état d'urgence dans la perspective de l'élection présidentielle, l'élection de Donald Trump aux Etats-Unis et les relations entre François Hollande et Manuel Valls.",https://www.vie-publique.fr/discours/201207-interview-de-m-jean-marie-le-guen-secretaire-detat-aux-relations-avec,Interview,Jean-Marie,Le Guen,2016-11-14T12:00:00Z,INSTITUTIONS,,201207
6641,"Déclaration de M. François Hollande, Président de la République, sur la fusée Ariane et la politique spatiale européenne, Les Mureaux le 14 novembre 2016.",https://www.vie-publique.fr/discours/201122-declaration-de-m-francois-hollande-president-de-la-republique-sur-la,Déclaration,François,Hollande,2016-11-14T12:00:00Z,SOCIÉTÉ,,201122
6642,"Déclaration de M. Jean-Yves Le Drian, ministre de la défense, sur l'Europe de la défense et l'OTAN, à Bruxelles le 14 novembre 2016.",https://www.vie-publique.fr/discours/201121-declaration-de-m-jean-yves-le-drian-ministre-de-la-defense-sur-leuro,Déclaration,Jean-Yves,Le Drian,2016-11-14T12:00:00Z,INTERNATIONAL,,201121
6643,"Déclaration de M. François Hollande, Président de la République, sur les défis et priorités de l'Organisation des Nations Unies, à Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201120-declaration-de-m-francois-hollande-president-de-la-republique-sur-les,Déclaration,François,Hollande,2016-11-14T12:00:00Z,SOCIÉTÉ,,201120
6644,"Déclaration de Mme Myriam El Khomri, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social, sur l'emploi des personnes handicapées, Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201610-declaration-de-mme-myriam-el-khomri-ministre-du-travail-de-lemploi-d,Déclaration,Myriam,El Khomri,2016-11-14T12:00:00Z,SOCIÉTÉ,,201610
6645,"Déclaration de Mme Juliette Méadel, secrétaire d'Etat à l'aide aux victimes, sur le suivi par l'Etat du dispositif mis en place par la SNCF pour l'accompagnement et l'indemnisation des victimes de l'accident de train d'Eckwersheim, à Eckwersheim le 14 novembre 2016.",https://www.vie-publique.fr/discours/201196-declaration-de-mme-juliette-meadel-secretaire-detat-laide-aux-victi,Déclaration,Juliette,Meadel,2016-11-14T12:00:00Z,ECONOMIE,,201196
6646,"Déclaration de M. Michel Sapin, ministre de l'économie et des finances, sur les conséquences du Brexit sur les marchés financiers, Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201230-declaration-de-m-michel-sapin-ministre-de-leconomie-et-des-finances,Déclaration,Michel,Sapin,2016-11-14T12:00:00Z,ECONOMIE,,201230
6647,"Déclaration à la presse de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur l'Union européenne et sa sécurité après l'élection de Donald Trump à la présidence des Etats-Unis, à Bruxelles le 14 novembre 2016.",https://www.vie-publique.fr/discours/201179-declaration-la-presse-de-m-jean-marc-ayrault-ministre-des-affaires-e,Déclaration,Jean-Marc,Ayrault,2016-11-14T12:00:00Z,INTERNATIONAL,,201179
6648,"Interview de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche à LCI le 14 novembre 2016, sur le décrochage scolaire et le niveau scolaire français.",https://www.vie-publique.fr/discours/201173-interview-de-mme-najat-vallaud-belkacem-ministre-de-leducation-nationa,Interview,Najat,Vallaud-Belkacem,2016-11-14T12:00:00Z,SOCIÉTÉ,,201173
6649,"Déclaration de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, sur la lutte contre le décrochage et l'échec scolaire, Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201172-declaration-de-mme-najat-vallaud-belkacem-ministre-de-leducation-natio,Déclaration,Najat,Vallaud-Belkacem,2016-11-14T12:00:00Z,SOCIÉTÉ,,201172
6650,"Déclaration de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, sur le rôle de la Ligue de l'enseignement, notamment pour ""l'avenir numérique"" Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201169-declaration-de-mme-najat-vallaud-belkacem-ministre-de-leducation-natio,Déclaration,Najat,Vallaud-Belkacem,2016-11-14T12:00:00Z,SOCIÉTÉ,,201169
6651,"Déclaration de M. Jean-Marc Todeschini, secrétaire d'Etat aux anciens combattants et à la mémoire, en hommage aux combattants irlandais venus combattre en France, à Dublin le 13 novembre 2016.",https://www.vie-publique.fr/discours/201293-declaration-de-m-jean-marc-todeschini-secretaire-detat-aux-anciens-co,Déclaration,Jean-Marc,Todeschini,2016-11-13T12:00:00Z,INTERNATIONAL,,201293
6652,"Entretien de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, avec Europe 1, Itele et Les Échos le 13 novembre 2016, sur la lutte contre le terrorisme, la défense européenne après l'élection de Donald Trump à la présidence des Etats-Unis et sur la situation politique en Turquie.",https://www.vie-publique.fr/discours/201176-entretien-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et-d,Entretien,Jean-Marc,Ayrault,2016-11-13T12:00:00Z,INTERNATIONAL,,201176
6653,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur le lycée français Albert Camus de Conakry, à Conakry le 11 novembre 2016.",https://www.vie-publique.fr/discours/201168-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-11T12:00:00Z,INTERNATIONAL,,201168
6654,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, en hommage aux soldats français et guinéens morts au combat, à Conakry le 11 novembre 2016.",https://www.vie-publique.fr/discours/201170-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-11T12:00:00Z,INTERNATIONAL,,201170
6655,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur la lutte contre l'épidémie d'Ebola en Guinée, à Conakry le 11 novembre 2016.",https://www.vie-publique.fr/discours/201155-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-11T12:00:00Z,INTERNATIONAL,,201155
6656,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur les relations entre la France et la Guinée, à Conakry le 11 novembre 2016.",https://www.vie-publique.fr/discours/201154-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-11T12:00:00Z,INTERNATIONAL,,201154
6657,"Déclaration à la presse de M. François Hollande, Président de la République, sur les attentats terroristes du 13 novembre 2015, la commémoration de l'Armistice du 11 novembre 1918 et sur l'élection de Donald Trump à la présidence des Etats-Unis, à Paris le 11 novembre 2016.",https://www.vie-publique.fr/discours/201112-declaration-la-presse-de-m-francois-hollande-president-de-la-republi,Déclaration,François,Hollande,2016-11-11T12:00:00Z,INTERNATIONAL,,201112
6658,"Déclaration de Mme Myriam El Khomri, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social, sur la mise en place du compte personnel d'activité (CPA), Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/267241-declaration-de-mme-myriam-el-khomri-ministre-du-travail-de-lemploi-d,Déclaration,Myriam,El Khomri,2016-11-10T12:00:00Z,ECONOMIE,,267241
6659,"Déclaration de Mme Ségolène Neuville, secrétaire d'Etat aux personnes handicapées et à la lutte contre l'exclusion, sur l'action publique concernant la santé mentale et la psychiatrie, Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201369-declaration-de-mme-segolene-neuville-secretaire-detat-aux-personnes-ha,Déclaration,Segolène,Neuville,2016-11-10T12:00:00Z,SOCIÉTÉ,,201369
6660,"Déclaration de Mme Pascale Boistard, secrétaire d'Etat aux personnes âgées et à l'autonomie, sur le réseau francophone des villes amies des ainés, Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201310-declaration-de-mme-pascale-boistard-secretaire-detat-aux-personnes-age,Déclaration,Pascale,Boistard,2016-11-10T12:00:00Z,SOCIÉTÉ,,201310
6661,"Déclaration de Mme Myriam El Khomri, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social, sur l'emploi et la formation professionnelle des personnes en situation de handicap, Paris le 14 novembre 2016.",https://www.vie-publique.fr/discours/201609-declaration-de-mme-myriam-el-khomri-ministre-du-travail-de-lemploi-d,Déclaration,Myriam,El Khomri,2016-11-10T12:00:00Z,SOCIÉTÉ,,201609
6662,"Déclaration de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, sur la commémoration de la première guerre mondiale, Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201167-declaration-de-mme-najat-vallaud-belkacem-ministre-de-leducation-natio,Déclaration,Najat,Vallaud-Belkacem,2016-11-10T12:00:00Z,SOCIÉTÉ,,201167
6663,"Déclaration de Mme Erika Bareigts, ministre des outre-mer, sur l'évaluation des politiques publiques dans les outre-mer, notamment dans les domaines de la jeunesse, de la lutte contre l'habitat insalubre et de la continuité culturelle, à Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201258-declaration-de-mme-erika-bareigts-ministre-des-outre-mer-sur-levaluat,Déclaration,Ericka,Bareigts,2016-11-10T12:00:00Z,INSTITUTIONS,,201258
6664,"Déclaration de M. Bernard Cazeneuve, ministre de l'intérieur, sur le décret de 1976 ouvrant aux femmes l'accès aux corps de sapeurs-pompiers, à Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201252-declaration-de-m-bernard-cazeneuve-ministre-de-linterieur-sur-le-dec,Déclaration,Bernard,Cazeneuve,2016-11-10T12:00:00Z,"SOCIÉTÉ
ECONOMIE",,201252
6665,"Entretien de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, avec la Radiodiffusion Télévision Sénégalaise, sur les relations franco-sénégalaises, à Dakar le 10 novembre 2016.",https://www.vie-publique.fr/discours/201150-entretien-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et-d,Entretien,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201150
6666,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur les relations entre la France et le Sénégal, à Dakar le 10 novembre 2016.",https://www.vie-publique.fr/discours/201148-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201148
6667,"Interview de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur les tirailleurs sénégalais et sur la coopération militaire franco-sénégalaise, à Thiaroye le 10 novembre 2016.",https://www.vie-publique.fr/discours/201147-interview-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et-d,Interview,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201147
6668,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, en hommage aux tirailleurs sénégalais, à Thiaroye le 10 novembre 2016.",https://www.vie-publique.fr/discours/201146-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201146
6669,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur le jumelage entre Nantes et la ville de Rufisque au Sénégal, à Rufisque le 10 novembre 2016.",https://www.vie-publique.fr/discours/201144-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201144
6670,"Conférence de presse de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur les relations franco-sénégalaises et franco-américaines, à Dakar le 10 novembre 2016.",https://www.vie-publique.fr/discours/201143-conference-de-presse-de-m-jean-marc-ayrault-ministre-des-affaires-etra,Conférence,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201143
6671,"Déclaration de M. François Hollande, Président de la République, sur les relations franco-tunisiennes, à Paris le 10 novembre 2016.",https://www.vie-publique.fr/discours/201111-declaration-de-m-francois-hollande-president-de-la-republique-sur-les,Déclaration,François,Hollande,2016-11-10T12:00:00Z,INTERNATIONAL,,201111
6672,"Interview de M. Michel Sapin, minstre de l'économie et des finances, à ""BFM Business"" le 10 novembre 2016, sur la politique fiscale et budgétaire.",https://www.vie-publique.fr/discours/201227-interview-de-m-michel-sapin-minstre-de-leconomie-et-des-finances,Interview,Michel,Sapin,2016-11-10T12:00:00Z,INSTITUTIONS,,201227
6673,"Entretien de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, avec Europe 1 le 10 novembre 2016, sur l'élection de Donald Trump à la présidence des Etats-Unis et la politique étrangère de la France.",https://www.vie-publique.fr/discours/201119-entretien-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et-d,Entretien,Jean-Marc,Ayrault,2016-11-10T12:00:00Z,INTERNATIONAL,,201119
6674,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, sur l'attractivité économique du Grand Paris, à Paris le 9 novembre 2016.",https://www.vie-publique.fr/discours/201125-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-09T12:00:00Z,SOCIÉTÉ,,201125
6675,"Déclaration de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, sur les nouveaux programmes de l'enseignement de la langue française, Paris le 9 novembre 2016.",https://www.vie-publique.fr/discours/201164-declaration-de-mme-najat-vallaud-belkacem-ministre-de-leducation-natio,Déclaration,Najat,Vallaud-Belkacem,2016-11-09T12:00:00Z,SOCIÉTÉ,,201164
6676,"Déclaration de M. Jean-Marc Ayrault, ministre des affaires étrangères et du développement international, en réponse à une question sur l'élection de Donald Trump à la présidence des Etats-Unis et la politique étrangère de la France, à l'Assemblée nationale le 9 novembre 2016.",https://www.vie-publique.fr/discours/201109-declaration-de-m-jean-marc-ayrault-ministre-des-affaires-etrangeres-et,Déclaration,Jean-Marc,Ayrault,2016-11-09T12:00:00Z,INTERNATIONAL,,201109
